"geoid","year","measure","measure_type","region_type","value"
51059421002,2022,"food_insecure_snap","count","tract",439
51059421002,2022,"food_secure_snap","count","tract",1210
51059421002,2022,"at_risk_pc_snap","percent","tract",0.2126
51059421002,2022,"insecure_pc_snap","percent","tract",0.2098
51059421002,2022,"secure_pc_snap","percent","tract",0.5777
51059421101,2022,"at_risk_snap","count","tract",535
51059421101,2022,"food_insecure_snap","count","tract",246
51059421101,2022,"food_secure_snap","count","tract",1400
51059421101,2022,"at_risk_pc_snap","percent","tract",0.2455
51059421101,2022,"insecure_pc_snap","percent","tract",0.1128
51059421101,2022,"secure_pc_snap","percent","tract",0.6417
51059421102,2022,"at_risk_snap","count","tract",198
51059421102,2022,"food_insecure_snap","count","tract",386
51059421102,2022,"food_secure_snap","count","tract",839
51059421102,2022,"at_risk_pc_snap","percent","tract",0.1396
51059421102,2022,"insecure_pc_snap","percent","tract",0.2713
51059421102,2022,"secure_pc_snap","percent","tract",0.5891
51059421103,2022,"at_risk_snap","count","tract",552
51059421103,2022,"food_insecure_snap","count","tract",338
51059421103,2022,"food_secure_snap","count","tract",1187
51059421103,2022,"at_risk_pc_snap","percent","tract",0.2657
51059421103,2022,"insecure_pc_snap","percent","tract",0.163
51059421103,2022,"secure_pc_snap","percent","tract",0.5714
51059421200,2022,"at_risk_snap","count","tract",193
51059421200,2022,"food_insecure_snap","count","tract",82
51059421200,2022,"food_secure_snap","count","tract",410
51059421200,2022,"at_risk_pc_snap","percent","tract",0.2814
51059421200,2022,"insecure_pc_snap","percent","tract",0.1205
51059421200,2022,"secure_pc_snap","percent","tract",0.5981
51059421300,2022,"at_risk_snap","count","tract",334
51059421300,2022,"food_insecure_snap","count","tract",195
51059421300,2022,"food_secure_snap","count","tract",883
51059421300,2022,"at_risk_pc_snap","percent","tract",0.2366
51059421300,2022,"insecure_pc_snap","percent","tract",0.1383
51059421300,2022,"secure_pc_snap","percent","tract",0.6251
51059421400,2022,"at_risk_snap","count","tract",593
51059421400,2022,"food_insecure_snap","count","tract",637
51059421400,2022,"food_secure_snap","count","tract",1120
51059421400,2022,"at_risk_pc_snap","percent","tract",0.2523
51059421400,2022,"insecure_pc_snap","percent","tract",0.2712
51059421400,2022,"secure_pc_snap","percent","tract",0.4765
51059421500,2022,"at_risk_snap","count","tract",536
51059421500,2022,"food_insecure_snap","count","tract",1146
51059421500,2022,"food_secure_snap","count","tract",675
51059421500,2022,"at_risk_pc_snap","percent","tract",0.2275
51059421500,2022,"insecure_pc_snap","percent","tract",0.4861
51059421500,2022,"secure_pc_snap","percent","tract",0.2864
51059421600,2022,"at_risk_snap","count","tract",520
51059421600,2022,"food_insecure_snap","count","tract",825
51059421600,2022,"food_secure_snap","count","tract",738
51059421600,2022,"at_risk_pc_snap","percent","tract",0.2495
51059421600,2022,"insecure_pc_snap","percent","tract",0.3961
51059421600,2022,"secure_pc_snap","percent","tract",0.3544
51059421701,2022,"at_risk_snap","count","tract",499
51059421701,2022,"food_insecure_snap","count","tract",490
51059421701,2022,"food_secure_snap","count","tract",597
51059421701,2022,"at_risk_pc_snap","percent","tract",0.3143
51059421701,2022,"insecure_pc_snap","percent","tract",0.3092
51059421701,2022,"secure_pc_snap","percent","tract",0.3766
51059421702,2022,"at_risk_snap","count","tract",428
51059421702,2022,"food_insecure_snap","count","tract",198
51059421702,2022,"food_secure_snap","count","tract",701
51059421702,2022,"at_risk_pc_snap","percent","tract",0.3225
51059421702,2022,"insecure_pc_snap","percent","tract",0.1496
51059421702,2022,"secure_pc_snap","percent","tract",0.5279
51059421800,2022,"at_risk_snap","count","tract",760
51059421800,2022,"food_insecure_snap","count","tract",547
51059421800,2022,"food_secure_snap","count","tract",1403
51059421800,2022,"at_risk_pc_snap","percent","tract",0.2805
51059421800,2022,"insecure_pc_snap","percent","tract",0.2018
51059421800,2022,"secure_pc_snap","percent","tract",0.5177
51059421900,2022,"at_risk_snap","count","tract",223
51059421900,2022,"food_insecure_snap","count","tract",371
51059421900,2022,"food_secure_snap","count","tract",256
51059421900,2022,"at_risk_pc_snap","percent","tract",0.2624
51059421900,2022,"insecure_pc_snap","percent","tract",0.4361
51059421900,2022,"secure_pc_snap","percent","tract",0.3015
51059422000,2022,"at_risk_snap","count","tract",357
51059422000,2022,"food_insecure_snap","count","tract",333
51059422000,2022,"food_secure_snap","count","tract",530
51059422000,2022,"at_risk_pc_snap","percent","tract",0.2928
51059422000,2022,"insecure_pc_snap","percent","tract",0.2731
51059422000,2022,"secure_pc_snap","percent","tract",0.4342
51059422101,2022,"at_risk_snap","count","tract",599
51059422101,2022,"food_insecure_snap","count","tract",680
51059422101,2022,"food_secure_snap","count","tract",1108
51059422101,2022,"at_risk_pc_snap","percent","tract",0.2509
51059422101,2022,"insecure_pc_snap","percent","tract",0.2851
51059422101,2022,"secure_pc_snap","percent","tract",0.464
51059422102,2022,"at_risk_snap","count","tract",629
51059422102,2022,"food_insecure_snap","count","tract",469
51059422102,2022,"food_secure_snap","count","tract",976
51059422102,2022,"at_risk_pc_snap","percent","tract",0.3033
51059422102,2022,"insecure_pc_snap","percent","tract",0.2263
51059422102,2022,"secure_pc_snap","percent","tract",0.4704
51059422201,2022,"at_risk_snap","count","tract",486
51059422201,2022,"food_insecure_snap","count","tract",276
51059422201,2022,"food_secure_snap","count","tract",576
51059422201,2022,"at_risk_pc_snap","percent","tract",0.363
51059422201,2022,"insecure_pc_snap","percent","tract",0.2064
51059422201,2022,"secure_pc_snap","percent","tract",0.4306
51059422202,2022,"at_risk_snap","count","tract",622
51059422202,2022,"food_insecure_snap","count","tract",776
51059422202,2022,"food_secure_snap","count","tract",942
51059422202,2022,"at_risk_pc_snap","percent","tract",0.2658
51059422202,2022,"insecure_pc_snap","percent","tract",0.3317
51059422202,2022,"secure_pc_snap","percent","tract",0.4025
51059422301,2022,"at_risk_snap","count","tract",276
51059422301,2022,"food_insecure_snap","count","tract",158
51059422301,2022,"food_secure_snap","count","tract",820
51059422301,2022,"at_risk_pc_snap","percent","tract",0.2205
51059422301,2022,"insecure_pc_snap","percent","tract",0.1259
51059422301,2022,"secure_pc_snap","percent","tract",0.6536
51059422302,2022,"at_risk_snap","count","tract",609
51059422302,2022,"food_insecure_snap","count","tract",659
51059422302,2022,"food_secure_snap","count","tract",1491
51059422302,2022,"at_risk_pc_snap","percent","tract",0.2207
51059422302,2022,"insecure_pc_snap","percent","tract",0.2388
51059422302,2022,"secure_pc_snap","percent","tract",0.5405
51059422401,2022,"at_risk_snap","count","tract",270
51059422401,2022,"food_insecure_snap","count","tract",158
51059422401,2022,"food_secure_snap","count","tract",747
51059422401,2022,"at_risk_pc_snap","percent","tract",0.2298
51059422401,2022,"insecure_pc_snap","percent","tract",0.1348
51059422401,2022,"secure_pc_snap","percent","tract",0.6354
51059422402,2022,"at_risk_snap","count","tract",381
51059422402,2022,"food_insecure_snap","count","tract",521
51059422402,2022,"food_secure_snap","count","tract",1250
51059422402,2022,"at_risk_pc_snap","percent","tract",0.177
51059422402,2022,"insecure_pc_snap","percent","tract",0.2422
51059422402,2022,"secure_pc_snap","percent","tract",0.5808
51059422403,2022,"at_risk_snap","count","tract",272
51059422403,2022,"food_insecure_snap","count","tract",81
51059422403,2022,"food_secure_snap","count","tract",606
51059422403,2022,"at_risk_pc_snap","percent","tract",0.2834
51059422403,2022,"insecure_pc_snap","percent","tract",0.0847
51059422403,2022,"secure_pc_snap","percent","tract",0.6319
51059430101,2022,"at_risk_snap","count","tract",246
51059430101,2022,"food_insecure_snap","count","tract",169
51059430101,2022,"food_secure_snap","count","tract",1087
51059430101,2022,"at_risk_pc_snap","percent","tract",0.164
51059430101,2022,"insecure_pc_snap","percent","tract",0.1127
51059430101,2022,"secure_pc_snap","percent","tract",0.7232
51059430102,2022,"at_risk_snap","count","tract",294
51059430102,2022,"food_insecure_snap","count","tract",244
51059430102,2022,"food_secure_snap","count","tract",502
51059430102,2022,"at_risk_pc_snap","percent","tract",0.283
51059430102,2022,"insecure_pc_snap","percent","tract",0.2346
51059430102,2022,"secure_pc_snap","percent","tract",0.4824
51059430201,2022,"at_risk_snap","count","tract",384
51059430201,2022,"food_insecure_snap","count","tract",248
51059430201,2022,"food_secure_snap","count","tract",771
51059430201,2022,"at_risk_pc_snap","percent","tract",0.2737
51059430201,2022,"insecure_pc_snap","percent","tract",0.1768
51059430201,2022,"secure_pc_snap","percent","tract",0.5495
51059430202,2022,"at_risk_snap","count","tract",430
51059430202,2022,"food_insecure_snap","count","tract",306
51059430202,2022,"food_secure_snap","count","tract",945
51059430202,2022,"at_risk_pc_snap","percent","tract",0.2561
51059430202,2022,"insecure_pc_snap","percent","tract",0.1819
51059430202,2022,"secure_pc_snap","percent","tract",0.5619
51059430203,2022,"at_risk_snap","count","tract",183
51059430203,2022,"food_insecure_snap","count","tract",151
51059430203,2022,"food_secure_snap","count","tract",547
51059430203,2022,"at_risk_pc_snap","percent","tract",0.2078
51059430203,2022,"insecure_pc_snap","percent","tract",0.1719
51059430203,2022,"secure_pc_snap","percent","tract",0.6202
51059430400,2022,"at_risk_snap","count","tract",435
51059430400,2022,"food_insecure_snap","count","tract",429
51059430400,2022,"food_secure_snap","count","tract",1332
51059430400,2022,"at_risk_pc_snap","percent","tract",0.1982
51059430400,2022,"insecure_pc_snap","percent","tract",0.1954
51059430400,2022,"secure_pc_snap","percent","tract",0.6064
51059430500,2022,"at_risk_snap","count","tract",120
51059430500,2022,"food_insecure_snap","count","tract",98
51059430500,2022,"food_secure_snap","count","tract",330
51059430500,2022,"at_risk_pc_snap","percent","tract",0.2188
51059430500,2022,"insecure_pc_snap","percent","tract",0.1796
51059430500,2022,"secure_pc_snap","percent","tract",0.6015
51059430600,2022,"at_risk_snap","count","tract",402
51059430600,2022,"food_insecure_snap","count","tract",641
51059430600,2022,"food_secure_snap","count","tract",798
51059430600,2022,"at_risk_pc_snap","percent","tract",0.2182
51059430600,2022,"insecure_pc_snap","percent","tract",0.3483
51059430600,2022,"secure_pc_snap","percent","tract",0.4335
51059430700,2022,"at_risk_snap","count","tract",221
51059430700,2022,"food_insecure_snap","count","tract",186
51059430700,2022,"food_secure_snap","count","tract",548
51059430700,2022,"at_risk_pc_snap","percent","tract",0.2316
51059430700,2022,"insecure_pc_snap","percent","tract",0.1948
51059430700,2022,"secure_pc_snap","percent","tract",0.5736
51059430801,2022,"at_risk_snap","count","tract",310
51059430801,2022,"food_insecure_snap","count","tract",288
51059430801,2022,"food_secure_snap","count","tract",764
51059430801,2022,"at_risk_pc_snap","percent","tract",0.2276
51059430801,2022,"insecure_pc_snap","percent","tract",0.2118
51059430801,2022,"secure_pc_snap","percent","tract",0.5606
51059430802,2022,"at_risk_snap","count","tract",367
51059430802,2022,"food_insecure_snap","count","tract",471
51059430802,2022,"food_secure_snap","count","tract",828
51059430802,2022,"at_risk_pc_snap","percent","tract",0.2202
51059430802,2022,"insecure_pc_snap","percent","tract",0.2828
51059430802,2022,"secure_pc_snap","percent","tract",0.4971
51059430901,2022,"at_risk_snap","count","tract",348
51059430901,2022,"food_insecure_snap","count","tract",350
51059430901,2022,"food_secure_snap","count","tract",691
51059430901,2022,"at_risk_pc_snap","percent","tract",0.2509
51059430901,2022,"insecure_pc_snap","percent","tract",0.2518
51059430901,2022,"secure_pc_snap","percent","tract",0.4973
51059430902,2022,"at_risk_snap","count","tract",310
51059430902,2022,"food_insecure_snap","count","tract",324
51059430902,2022,"food_secure_snap","count","tract",464
51059430902,2022,"at_risk_pc_snap","percent","tract",0.2822
51059430902,2022,"insecure_pc_snap","percent","tract",0.2953
51059430902,2022,"secure_pc_snap","percent","tract",0.4225
51059431001,2022,"at_risk_snap","count","tract",577
51059431001,2022,"food_insecure_snap","count","tract",497
51059431001,2022,"food_secure_snap","count","tract",819
51059431001,2022,"at_risk_pc_snap","percent","tract",0.3048
51059431001,2022,"insecure_pc_snap","percent","tract",0.2624
51059431001,2022,"secure_pc_snap","percent","tract",0.4328
51059431002,2022,"at_risk_snap","count","tract",199
51059431002,2022,"food_insecure_snap","count","tract",207
51059431002,2022,"food_secure_snap","count","tract",312
51059431002,2022,"at_risk_pc_snap","percent","tract",0.2776
51059431002,2022,"insecure_pc_snap","percent","tract",0.2886
51059431002,2022,"secure_pc_snap","percent","tract",0.4338
51059431300,2022,"at_risk_snap","count","tract",353
51059431300,2022,"food_insecure_snap","count","tract",213
